year,month,day,hour,min,temp,rh
2018,5,10,23,30,10.69,74.927
2018,5,11,0,0,10.837,74.679
2018,5,11,0,30,11.081,73.948
2018,5,11,1,0,10.959,74.286
2018,5,11,1,30,10.519,74.225
2018,5,11,2,0,10.054,74.074
2018,5,11,2,30,9.857,74.201
2018,5,11,3,0,9.759,73.625
2018,5,11,3,30,9.833,74.252
2018,5,11,4,0,9.266,75.326
2018,5,11,4,30,9.34,74.733
2018,5,11,5,0,9.34,74.706
2018,5,11,5,30,9.117,75.543
2018,5,11,6,0,8.746,76.537
2018,5,11,6,30,8.696,76.554
2018,5,11,7,0,8.994,76.343
2018,5,11,7,30,9.043,76.49
2018,5,11,8,0,9.167,78.647
2018,5,11,8,30,9.857,79.884
2018,5,11,9,0,10.617,80.268
2018,5,11,9,30,11.251,79.781
2018,5,11,10,0,11.834,79.416
2018,5,11,10,30,12.512,72.237
2018,5,11,11,0,13.115,66.655
2018,5,11,11,30,13.933,63.237
2018,5,11,12,0,14.388,61.69
2018,5,11,12,30,14.867,59.565
2018,5,11,13,0,15.393,59.5
2018,5,11,13,30,16.132,57.266
2018,5,11,14,0,16.585,56.911
2018,5,11,14,30,18.655,51.028
2018,5,11,15,0,19.487,46.803
2018,5,11,15,30,19.321,50.369
2018,5,11,16,0,19.154,51.657
2018,5,11,16,30,19.273,51.113
2018,5,11,17,0,19.559,47.507
2018,5,11,17,30,19.297,53.231
2018,5,11,18,0,18.917,53.517
2018,5,11,18,30,18.441,54.375
2018,5,11,19,0,17.965,54.828
2018,5,11,19,30,17.513,55.374
2018,5,11,20,0,17.037,57.345
2018,5,11,20,30,16.585,59.269
2018,5,11,21,0,16.204,59.749
2018,5,11,21,30,15.56,61.855
2018,5,11,22,0,15.345,61.522
2018,5,11,22,30,14.795,63.177
2018,5,11,23,0,14.532,63.457
2018,5,11,23,30,14.196,64.457
2018,5,12,0,0,13.692,66.032
2018,5,12,0,30,13.404,66.359
2018,5,12,1,0,12.898,67.194
2018,5,12,1,30,12.609,67.228
2018,5,12,2,0,12.27,67.8
2018,5,12,2,30,11.81,70.201
2018,5,12,3,0,11.495,70.51
2018,5,12,3,30,11.665,69.433
2018,5,12,4,0,11.276,71.656
2018,5,12,4,30,10.617,73.072
2018,5,12,5,0,10.813,71.481
2018,5,12,5,30,10.372,74.195
2018,5,12,6,0,10.421,74.705
2018,5,12,6,30,10.959,74.063
2018,5,12,7,0,11.178,74.86
2018,5,12,7,30,11.3,77.819
2018,5,12,8,0,12.004,80.765
2018,5,12,8,30,13.115,80.956
2018,5,12,9,0,14.125,78.143
2018,5,12,9,30,14.388,78.143
2018,5,12,10,0,14.867,76.512
2018,5,12,10,30,15.822,72.8
2018,5,12,11,0,16.728,71.6
2018,5,12,11,30,17.418,71.876
2018,5,12,12,0,18.108,70.155
2018,5,12,12,30,18.893,68.371
2018,5,12,13,0,19.273,68.029
2018,5,12,13,30,19.535,67.044
2018,5,12,14,0,19.987,65.7
2018,5,12,14,30,20.368,63.434
2018,5,12,15,0,20.726,62.32
2018,5,12,15,30,20.94,59.136
2018,5,12,16,0,20.916,58.276
2018,5,12,16,30,20.964,60.845
2018,5,12,17,0,21.012,57.032
2018,5,12,17,30,20.869,60.678
2018,5,12,18,0,20.654,61.401
2018,5,12,18,30,20.344,61.895
2018,5,12,19,0,20.011,63.224
2018,5,12,19,30,19.702,64.19
2018,5,12,20,0,19.202,65.593
2018,5,12,20,30,18.94,65.547
2018,5,12,21,0,18.774,66.849
2018,5,12,21,30,18.584,67.581
2018,5,12,22,0,18.37,68.774
2018,5,12,22,30,18.203,67.483
2018,5,12,23,0,18.06,69.272
2018,5,12,23,30,17.894,68.833
2018,5,13,0,0,17.727,69.356
2018,5,13,0,30,17.656,67.531
2018,5,13,1,0,17.632,67.879
2018,5,13,1,30,17.656,68.993
2018,5,13,2,0,17.751,69.652
2018,5,13,2,30,17.751,70.262
2018,5,13,3,0,17.846,69.349
2018,5,13,3,30,17.823,69.869
2018,5,13,4,0,17.823,70.566
2018,5,13,4,30,17.775,72.435
2018,5,13,5,0,17.751,73.923
2018,5,13,5,30,17.727,75.203
2018,5,13,6,0,17.656,77.259
2018,5,13,6,30,17.656,79.704
2018,5,13,7,0,17.608,80.754
2018,5,13,7,30,17.585,82.772
2018,5,13,8,0,17.561,83.923
2018,5,13,8,30,17.585,83.434
2018,5,13,9,0,17.466,83.654
2018,5,13,9,30,17.466,84.313
2018,5,13,10,0,17.489,84.072
2018,5,13,10,30,17.585,83.709
2018,5,13,11,0,17.68,83.895
2018,5,13,11,30,17.823,86.932
2018,5,13,12,0,17.894,85.697
2018,5,13,12,30,17.894,86.161
2018,5,13,13,0,17.846,86.068
2018,5,13,13,30,17.918,85.211
2018,5,13,14,0,17.918,87.145
2018,5,13,14,30,17.989,87.406
2018,5,13,15,0,18.06,87.423
2018,5,13,15,30,18.132,87.277
2018,5,13,16,0,18.084,88.402
2018,5,13,16,30,18.179,87.668
2018,5,13,17,0,18.179,88.317
2018,5,13,17,30,18.155,88.068
2018,5,13,18,0,18.227,88.436
2018,5,13,18,30,18.203,87.998
2018,5,13,19,0,18.179,88.317
2018,5,13,19,30,18.132,88.791
2018,5,13,20,0,18.155,88.743
2018,5,13,20,30,18.108,88.192
2018,5,13,21,0,18.179,88.101
2018,5,13,21,30,18.108,88.489
2018,5,13,22,0,18.108,88.3
2018,5,13,22,30,18.06,88.397
2018,5,13,23,0,18.037,87.796
2018,5,13,23,30,18.013,87.899
2018,5,14,0,0,18.013,87.655
2018,5,14,0,30,17.989,87.947
2018,5,14,1,0,17.965,87.779
2018,5,14,1,30,17.846,86.965
2018,5,14,2,0,17.823,86.552
2018,5,14,2,30,17.751,87.106
2018,5,14,3,0,17.751,87.187
2018,5,14,3,30,17.727,86.991
2018,5,14,4,0,17.727,87.073
2018,5,14,4,30,17.656,86.975
2018,5,14,5,0,17.608,87.153
2018,5,14,5,30,17.513,86.751
2018,5,14,6,0,17.466,87.174
2018,5,14,6,30,17.489,87.179
2018,5,14,7,0,17.371,86.066
2018,5,14,7,30,17.275,84.461
2018,5,14,8,0,17.252,83.633
2018,5,14,8,30,17.228,82.83
2018,5,14,9,0,17.275,83.006
2018,5,14,9,30,17.299,81.159
2018,5,14,10,0,17.418,79.093
2018,5,14,10,30,17.537,78.501
2018,5,14,11,0,17.656,77.315
2018,5,14,11,30,17.751,77.589
2018,5,14,12,0,17.799,77.288
2018,5,14,12,30,18.084,77.489
2018,5,14,13,0,18.346,75.413
2018,5,14,13,30,18.56,73.135
2018,5,14,14,0,18.869,70.297
2018,5,14,14,30,19.083,70.658
2018,5,14,15,0,19.321,67.92
2018,5,14,15,30,19.487,67.714
2018,5,14,16,0,20.106,65.661
2018,5,14,16,30,19.987,65.075
2018,5,14,17,0,19.987,64.567
2018,5,14,17,30,20.035,63.498
2018,5,14,18,0,19.678,66.21
2018,5,14,18,30,19.297,69.237
2018,5,14,19,0,18.964,70.169
2018,5,14,19,30,18.512,70.87
2018,5,14,20,0,18.108,72.009
2018,5,14,20,30,17.775,72.435
2018,5,14,21,0,17.323,73.123
2018,5,14,21,30,16.942,73.22
2018,5,14,22,0,16.728,73.692
2018,5,14,22,30,16.537,73.711
2018,5,14,23,0,16.275,73.26
2018,5,14,23,30,15.918,74.186
2018,5,15,0,0,15.727,73.722
2018,5,15,0,30,15.225,74.671
2018,5,15,1,0,15.106,75.296
2018,5,15,1,30,14.963,75.464
2018,5,15,2,0,14.939,75.881
2018,5,15,2,30,14.508,76.55
2018,5,15,3,0,14.316,77.069
2018,5,15,3,30,14.148,77.564
2018,5,15,4,0,14.196,77.044
2018,5,15,4,30,13.957,77.524
2018,5,15,5,0,13.765,78.011
2018,5,15,5,30,13.692,78.079
2018,5,15,6,0,13.404,78.986
2018,5,15,6,30,13.548,78.658
2018,5,15,7,0,13.308,79.901
2018,5,15,7,30,13.596,79.496
2018,5,15,8,0,13.957,81.251
2018,5,15,8,30,14.388,83.068
2018,5,15,9,0,15.034,82.504
2018,5,15,9,30,15.655,84.2
2018,5,15,10,0,16.585,81.03
2018,5,15,10,30,17.085,80.779
2018,5,15,11,0,17.585,77.498
2018,5,15,11,30,18.227,74.161
2018,5,15,12,0,18.702,71.689
2018,5,15,12,30,19.202,69.073
2018,5,15,13,0,19.892,65.951
2018,5,15,13,30,20.392,66.128
2018,5,15,14,0,20.773,65.718
2018,5,15,14,30,21.179,62.273
2018,5,15,15,0,21.728,60.298
2018,5,15,15,30,22.086,60.263
2018,5,15,16,0,23.117,52.8
2018,5,15,16,30,23.141,58.835
2018,5,15,17,0,22.853,62.427
2018,5,15,17,30,22.733,63.257
2018,5,15,18,0,22.541,63.98
2018,5,15,18,30,22.23,66.121
2018,5,15,19,0,21.847,68.376
2018,5,15,19,30,21.513,69.085
2018,5,15,20,0,21.226,69.209
2018,5,15,20,30,20.94,70.275
2018,5,15,21,0,20.463,72.172
2018,5,15,21,30,20.178,72.93
2018,5,15,22,0,19.892,74.001
2018,5,15,22,30,19.63,74.468
2018,5,15,23,0,19.345,75.272
2018,5,15,23,30,19.083,75.676
2018,5,16,0,0,18.94,75.391
2018,5,16,0,30,18.679,75.737
2018,5,16,1,0,18.441,76.315
2018,5,16,1,30,18.274,75.826
2018,5,16,2,0,17.989,76.535
2018,5,16,2,30,17.823,75.962
2018,5,16,3,0,17.513,77.088
2018,5,16,3,30,17.323,76.597
2018,5,16,4,0,17.085,76.519
2018,5,16,4,30,16.942,77.505
2018,5,16,5,0,16.752,76.93
2018,5,16,5,30,16.609,77.154
2018,5,16,6,0,16.49,77.748
2018,5,16,6,30,16.49,78.896
2018,5,16,7,0,16.656,79.462
2018,5,16,7,30,16.775,80.378
2018,5,16,8,0,17.037,81.074
2018,5,16,8,30,17.275,80.709
2018,5,16,9,0,17.704,81.775
2018,5,16,9,30,18.441,81.074
2018,5,16,10,0,19.178,78.565
2018,5,16,10,30,19.749,77.863
2018,5,16,11,0,20.273,74.826
2018,5,16,11,30,20.797,74.584
2018,5,16,12,0,21.25,72.526
2018,5,16,12,30,21.823,69.378
2018,5,16,13,0,22.397,68.713
2018,5,16,13,30,22.637,69.704
2018,5,16,14,0,23.261,66.9
2018,5,16,14,30,23.477,66.938
2018,5,16,15,0,23.79,66.933
2018,5,16,15,30,24.031,65.742
2018,5,16,16,0,23.91,66.474
2018,5,16,16,30,23.717,69.606
2018,5,16,17,0,23.405,68.598
2018,5,16,17,30,23.141,71.186
2018,5,16,18,0,22.901,73.077
2018,5,16,18,30,22.469,72.234
2018,5,16,19,0,22.493,71.828
2018,5,16,19,30,22.35,71.155
2018,5,16,20,0,22.254,69.782
2018,5,16,20,30,22.062,73.324
2018,5,16,21,0,21.919,71.162
2018,5,16,21,30,21.799,72.486
2018,5,16,22,0,21.608,73.294
2018,5,16,22,30,21.417,73.693
2018,5,16,23,0,21.25,74.587
2018,5,16,23,30,21.036,74.573
2018,5,17,0,0,20.821,74.762
2018,5,17,0,30,20.654,75.103
2018,5,17,1,0,20.416,75.084
2018,5,17,1,30,20.106,75.769
2018,5,17,2,0,19.844,76.345
2018,5,17,2,30,19.702,76.43
2018,5,17,3,0,19.63,76.672
2018,5,17,3,30,19.487,77.013
2018,5,17,4,0,19.321,77.661
2018,5,17,4,30,19.273,77.991
2018,5,17,5,0,19.226,78.603
2018,5,17,5,30,19.202,78.909
2018,5,17,6,0,19.131,79.345
2018,5,17,6,30,19.226,80.124
2018,5,17,7,0,19.321,80.145
2018,5,17,7,30,19.44,81.655
2018,5,17,8,0,19.678,80.221
2018,5,17,8,30,19.963,80.283
2018,5,17,9,0,20.487,81.183
2018,5,17,9,30,20.749,81.212
2018,5,17,10,0,21.155,81.074
2018,5,17,10,30,21.537,80.479
2018,5,17,11,0,21.895,79.677
2018,5,17,11,30,22.326,79.255
2018,5,17,12,0,22.637,78.435
2018,5,17,12,30,22.829,78.303
2018,5,17,13,0,23.165,78.2
2018,5,17,13,30,23.453,77.944
2018,5,17,14,0,23.766,77.547
2018,5,17,14,30,24.055,77.289
2018,5,17,15,0,24.32,77.111
2018,5,17,15,30,24.489,76.13
2018,5,17,16,0,24.489,75.548
2018,5,17,16,30,24.513,77.498
2018,5,17,17,0,24.537,77.126
2018,5,17,17,30,24.537,77.011
2018,5,17,18,0,24.441,77.02
2018,5,17,18,30,24.248,77.125
2018,5,17,19,0,24.031,77.746
2018,5,17,19,30,23.838,78.885
2018,5,17,20,0,23.669,78.908
2018,5,17,20,30,23.453,79.063
2018,5,17,21,0,23.213,79.442
2018,5,17,21,30,23.069,79.297
2018,5,17,22,0,22.877,79.371
2018,5,17,22,30,22.661,79.725
2018,5,17,23,0,22.35,80.454
2018,5,17,23,30,22.23,80.457
2018,5,18,0,0,22.134,80.011
2018,5,18,0,30,21.943,80.027
2018,5,18,1,0,21.68,80.368
2018,5,18,1,30,21.513,80.445
2018,5,18,2,0,21.322,80.348
2018,5,18,2,30,21.179,80.204
2018,5,18,3,0,21.036,80.823
2018,5,18,3,30,20.94,81.084
2018,5,18,4,0,20.869,81.49
2018,5,18,4,30,20.749,81.998
2018,5,18,5,0,20.63,82.447
2018,5,18,5,30,20.559,82.487
2018,5,18,6,0,20.416,83.098
2018,5,18,6,30,20.392,83.732
2018,5,18,7,0,20.511,83.898
2018,5,18,7,30,20.559,84.325
2018,5,18,8,0,20.726,84.612
2018,5,18,8,30,20.988,83.754
2018,5,18,9,0,21.179,83.658
2018,5,18,9,30,21.608,84.618
2018,5,18,10,0,21.895,83.902
2018,5,18,10,30,22.158,83.737
2018,5,18,11,0,22.302,83.321
2018,5,18,11,30,22.589,82.935
2018,5,18,12,0,22.877,83.055
2018,5,18,12,30,23.141,82.662
2018,5,18,13,0,23.477,82.34
2018,5,18,13,30,23.766,81.61
2018,5,18,14,0,23.958,81.225
2018,5,18,14,30,24.031,80.871
2018,5,18,15,0,24.199,80.336
2018,5,18,15,30,24.248,80.632
2018,5,18,16,0,24.392,79.69
2018,5,18,16,30,24.392,79.259
2018,5,18,17,0,24.248,79.946
2018,5,18,17,30,24.127,80.12
2018,5,18,18,0,24.006,80.181
2018,5,18,18,30,23.886,80.441
2018,5,18,19,0,23.717,80.718
2018,5,18,19,30,23.669,81.192
2018,5,18,20,0,23.501,83.418
2018,5,18,20,30,23.261,84.179
2018,5,18,21,0,23.069,84.388
2018,5,18,21,30,22.877,84.429
2018,5,18,22,0,22.733,85.151
2018,5,18,22,30,22.805,84.832
2018,5,18,23,0,22.685,85.78
2018,5,18,23,30,22.302,81.181
2018,5,19,0,0,21.107,79.68
2018,5,19,0,30,21.012,79.149
2018,5,19,1,0,20.535,79.36
2018,5,19,1,30,19.821,78.247
2018,5,19,2,0,19.535,77.137
2018,5,19,2,30,19.25,76.424
2018,5,19,3,0,18.774,76.241
2018,5,19,3,30,18.465,75.466
2018,5,19,4,0,18.155,74.49
2018,5,19,4,30,18.108,76.049
2018,5,19,5,0,17.799,76.383
2018,5,19,5,30,17.489,75.468
2018,5,19,6,0,17.347,76.149
2018,5,19,6,30,16.966,76.042
2018,5,19,7,0,16.728,77.151
2018,5,19,7,30,16.037,77.288
2018,5,19,8,0,15.846,77.557
2018,5,19,8,30,15.44,77.864
2018,5,19,9,0,15.584,76.576
2018,5,19,9,30,15.608,75.483
2018,5,19,10,0,15.584,76.604
2018,5,19,10,30,15.464,75.312
2018,5,19,11,0,15.44,75.59
2018,5,19,11,30,15.369,74.473
2018,5,19,12,0,15.178,74.548
2018,5,19,12,30,15.345,73.703
2018,5,19,13,0,15.154,72.498
2018,5,19,13,30,15.034,73.272
2018,5,19,14,0,14.963,73.343
2018,5,19,14,30,14.819,72.547
2018,5,19,15,0,14.675,73.541
2018,5,19,15,30,14.628,73.106
2018,5,19,16,0,14.388,73.229
2018,5,19,16,30,14.268,71.556
2018,5,19,17,0,14.125,72.183
2018,5,19,17,30,13.981,71.728
2018,5,19,18,0,13.861,72.643
2018,5,19,18,30,13.885,74.119
2018,5,19,19,0,13.765,73.587
2018,5,19,19,30,13.741,73.299
2018,5,19,20,0,13.692,72.667
2018,5,19,20,30,13.644,73.082
2018,5,19,21,0,13.548,71.331
2018,5,19,21,30,13.572,71.649
2018,5,19,22,0,13.524,71.127
2018,5,19,22,30,13.452,70.371
2018,5,19,23,0,13.356,70.639
2018,5,19,23,30,13.308,71.2
2018,5,20,0,0,13.212,71.437
2018,5,20,0,30,13.115,70.849
2018,5,20,1,0,13.163,71.598
2018,5,20,1,30,13.139,71.991
2018,5,20,2,0,13.139,72.161
2018,5,20,2,30,13.115,71.646
2018,5,20,3,0,13.115,71.447
2018,5,20,3,30,13.091,72.038
2018,5,20,4,0,13.043,71.717
2018,5,20,4,30,13.019,72.93
2018,5,20,5,0,12.922,73.813
2018,5,20,5,30,12.778,74.515
2018,5,20,6,0,12.729,76.293
2018,5,20,6,30,12.754,77.603
2018,5,20,7,0,12.874,79.944
2018,5,20,7,30,12.971,78.147
2018,5,20,8,0,13.067,76.975
2018,5,20,8,30,13.163,77.828
2018,5,20,9,0,13.187,75.997
2018,5,20,9,30,13.404,74.219
2018,5,20,10,0,13.548,71.502
2018,5,20,10,30,13.813,69.35
2018,5,20,11,0,14.053,68.848
2018,5,20,11,30,14.34,67.34
2018,5,20,12,0,14.652,69.968
2018,5,20,12,30,14.867,69.49
2018,5,20,13,0,15.082,68.808
2018,5,20,13,30,15.345,68.306
2018,5,20,14,0,15.798,68.332
2018,5,20,14,30,16.156,68.572
2018,5,20,15,0,16.561,68.966
2018,5,20,15,30,16.942,69.124
2018,5,20,16,0,17.252,68.802
2018,5,20,16,30,17.489,69.196
2018,5,20,17,0,17.489,68.262
2018,5,20,17,30,17.371,68.474
2018,5,20,18,0,17.085,68.48
2018,5,20,18,30,16.752,68.972
2018,5,20,19,0,16.49,69.301
2018,5,20,19,30,16.347,70.98
2018,5,20,20,0,16.108,71.883
2018,5,20,20,30,15.894,72.357
2018,5,20,21,0,15.655,73.309
2018,5,20,21,30,15.44,73.977
2018,5,20,22,0,15.273,74.596
2018,5,20,22,30,15.13,75.103
2018,5,20,23,0,14.723,75.865
2018,5,20,23,30,14.699,76.31
2018,5,21,0,0,14.34,77.493
2018,5,21,0,30,14.196,78.047
2018,5,21,1,0,14.22,77.663
2018,5,21,1,30,14.005,78.506
2018,5,21,2,0,13.885,78.397
2018,5,21,2,30,13.957,78.911
2018,5,21,3,0,13.789,78.82
2018,5,21,3,30,13.644,79.093
2018,5,21,4,0,13.332,79.962
2018,5,21,4,30,13.26,79.781
2018,5,21,5,0,13.26,80.549
2018,5,21,5,30,13.212,80.457
2018,5,21,6,0,13.091,81.742
2018,5,21,6,30,13.115,82.101
2018,5,21,7,0,13.163,82.085
2018,5,21,7,30,13.428,81.189
2018,5,21,8,0,13.885,83.85
2018,5,21,8,30,14.364,83.552
2018,5,21,9,0,14.867,83.585
2018,5,21,9,30,15.321,82.513
2018,5,21,10,0,15.846,77.333
2018,5,21,10,30,16.418,69.114
2018,5,21,11,0,17.014,62.066
2018,5,21,11,30,17.656,59.74
2018,5,21,12,0,18.084,57.079
2018,5,21,12,30,18.798,49.015
2018,5,21,13,0,19.202,48.974
2018,5,21,13,30,19.725,50.424
2018,5,21,14,0,20.13,50.885
2018,5,21,14,30,20.726,47.846
2018,5,21,15,0,20.845,48.557
2018,5,21,15,30,20.892,47.106
2018,5,21,16,0,21.083,47.352
2018,5,21,16,30,21.155,43.944
2018,5,21,17,0,21.155,40.783
2018,5,21,17,30,21.203,41.274
2018,5,21,18,0,21.083,39.476
2018,5,21,18,30,20.797,38.142
2018,5,21,19,0,20.178,44.629
2018,5,21,19,30,19.487,47.214
2018,5,21,20,0,19.083,49.523
2018,5,21,20,30,18.631,51.025
2018,5,21,21,0,18.251,54.685
2018,5,21,21,30,17.823,55.144
2018,5,21,22,0,17.466,56.223
2018,5,21,22,30,16.99,57.61
2018,5,21,23,0,16.656,59.37
2018,5,21,23,30,16.299,60.244
2018,5,22,0,0,15.965,61.356
2018,5,22,0,30,15.679,61.934
2018,5,22,1,0,15.249,63.491
2018,5,22,1,30,14.915,64.023
2018,5,22,2,0,14.795,64.59
2018,5,22,2,30,14.436,65.318
2018,5,22,3,0,14.053,67.027
2018,5,22,3,30,13.717,67.082
2018,5,22,4,0,13.524,67.972
2018,5,22,4,30,13.115,68.214
2018,5,22,5,0,13.067,68.924
2018,5,22,5,30,12.995,69.14
2018,5,22,6,0,12.754,69.81
2018,5,22,6,30,12.922,70.071
2018,5,22,7,0,12.85,71.168
2018,5,22,7,30,12.995,73.095
2018,5,22,8,0,13.741,75.608
2018,5,22,8,30,14.364,74.413
2018,5,22,9,0,14.915,74.693
2018,5,22,9,30,15.87,72.266
2018,5,22,10,0,16.633,66.644
2018,5,22,10,30,17.561,58.517
2018,5,22,11,0,18.108,60.596
2018,5,22,11,30,18.893,56.927
2018,5,22,12,0,19.63,56.671
2018,5,22,12,30,20.201,51.145
2018,5,22,13,0,20.63,49.224
2018,5,22,13,30,20.988,51.064
2018,5,22,14,0,21.322,46.969
2018,5,22,14,30,21.728,47.274
2018,5,22,15,0,21.847,42.607
2018,5,22,15,30,21.943,41.161
2018,5,22,16,0,21.967,41.196
2018,5,22,16,30,22.039,35.971
2018,5,22,17,0,21.728,36.335
2018,5,22,17,30,21.608,36.192
2018,5,22,18,0,21.465,35.915
2018,5,22,18,30,21.155,36.607
2018,5,22,19,0,20.773,39.02
2018,5,22,19,30,20.487,36.934
2018,5,22,20,0,20.178,35.822
2018,5,22,20,30,19.94,35.437
2018,5,22,21,0,19.678,36.329
2018,5,22,21,30,19.416,36.957
2018,5,22,22,0,19.226,40.539
2018,5,22,22,30,19.035,42.094
2018,5,22,23,0,18.94,46.797
2018,5,22,23,30,18.845,51.086
2018,5,23,0,0,18.798,53.84
2018,5,23,0,30,18.702,55.857
2018,5,23,1,0,18.679,56.466
2018,5,23,1,30,18.702,56.286
2018,5,23,2,0,18.679,56.711
2018,5,23,2,30,18.631,57.711
2018,5,23,3,0,18.655,58.293
2018,5,23,3,30,18.655,58.87
2018,5,23,4,0,18.631,59.654
2018,5,23,4,30,18.607,60.315
2018,5,23,5,0,18.584,61.035
2018,5,23,5,30,18.536,63.872
2018,5,23,6,0,18.584,63.582
2018,5,23,6,30,18.679,64.79
2018,5,23,7,0,18.726,68.077
2018,5,23,7,30,18.798,68.559
2018,5,23,8,0,18.964,68.384
2018,5,23,8,30,18.988,71.076
2018,5,23,9,0,18.988,73.189
2018,5,23,9,30,19.178,72.128
2018,5,23,10,0,19.345,72.681
2018,5,23,10,30,19.416,74.224
2018,5,23,11,0,19.392,74.679
2018,5,23,11,30,19.25,77.419
2018,5,23,12,0,19.511,77.927
2018,5,23,12,30,19.725,77.972
2018,5,23,13,0,19.844,76.259
2018,5,23,13,30,19.963,76.426
2018,5,23,14,0,19.963,76.455
2018,5,23,14,30,19.987,77.771
2018,5,23,15,0,20.059,76.331
2018,5,23,15,30,20.13,75.343
2018,5,23,16,0,20.106,77.824
2018,5,23,16,30,20.082,78.018
2018,5,23,17,0,19.821,81.206
2018,5,23,17,30,19.678,80.278
2018,5,23,18,0,19.487,81.582
2018,5,23,18,30,19.321,82.047
2018,5,23,19,0,19.273,82.955
2018,5,23,19,30,19.345,81.885
2018,5,23,20,0,19.368,82.308
2018,5,23,20,30,19.416,82.096
2018,5,23,21,0,19.345,82.22
2018,5,23,21,30,19.368,82.002
2018,5,23,22,0,19.321,82.493
2018,5,23,22,30,19.25,82.338
2018,5,23,23,0,19.226,83.055
2018,5,23,23,30,19.178,82.628
2018,5,24,0,0,19.131,82.673
2018,5,24,0,30,19.107,82.668
2018,5,24,1,0,19.035,82.652
2018,5,24,1,30,19.035,82.707
2018,5,24,2,0,18.988,83.085
2018,5,24,2,30,18.94,82.158
2018,5,24,3,0,18.798,81.152
2018,5,24,3,30,18.56,80.877
2018,5,24,4,0,18.417,79.895
2018,5,24,4,30,18.179,80.068
2018,5,24,5,0,17.799,78.894
2018,5,24,5,30,17.561,77.972
2018,5,24,6,0,17.418,77.435
2018,5,24,6,30,17.156,76.393
2018,5,24,7,0,16.752,76.536
2018,5,24,7,30,16.633,75.691
2018,5,24,8,0,16.918,77.669
2018,5,24,8,30,17.18,76.2
2018,5,24,9,0,17.394,73.795
2018,5,24,9,30,17.608,71.307
2018,5,24,10,0,17.87,71.067
2018,5,24,10,30,18.084,70.673
2018,5,24,11,0,18.346,69.412
2018,5,24,11,30,18.726,66.516
2018,5,24,12,0,19.059,65.598
2018,5,24,12,30,19.345,66.152
2018,5,24,13,0,19.535,60.796
2018,5,24,13,30,19.94,62.972
2018,5,24,14,0,20.344,61.199
2018,5,24,14,30,20.63,57.865
2018,5,24,15,0,20.773,56.904
2018,5,24,15,30,20.821,50.728
2018,5,24,16,0,20.869,49.696
2018,5,24,16,30,20.964,49.394
2018,5,24,17,0,20.964,46.224
2018,5,24,17,30,21.012,49.495
2018,5,24,18,0,20.702,50.366
2018,5,24,18,30,20.44,55.128
2018,5,24,19,0,19.868,58.115
2018,5,24,19,30,19.654,58.752
2018,5,24,20,0,19.154,61.157
2018,5,24,20,30,18.798,62.661
2018,5,24,21,0,18.536,63.932
2018,5,24,21,30,18.179,65.089
2018,5,24,22,0,17.87,66.394
2018,5,24,22,30,17.513,67.154
2018,5,24,23,0,16.918,68.421
2018,5,24,23,30,16.871,68.062
2018,5,25,0,0,16.394,68.732
2018,5,25,0,30,16.323,68.341
2018,5,25,1,0,15.965,69.609
2018,5,25,1,30,15.775,69.949
2018,5,25,2,0,15.393,71.057
2018,5,25,2,30,15.082,70.882
2018,5,25,3,0,14.986,71.78
2018,5,25,3,30,14.699,72.124
2018,5,25,4,0,14.484,72.424
2018,5,25,4,30,14.101,72.889
2018,5,25,5,0,13.789,73.987
2018,5,25,5,30,13.717,74.676
2018,5,25,6,0,13.933,74.382
2018,5,25,6,30,14.029,74.937
2018,5,25,7,0,14.029,76.395
2018,5,25,7,30,14.292,78.039
2018,5,25,8,0,14.963,78.376
2018,5,25,8,30,15.369,77.932
2018,5,25,9,0,15.894,78.546
2018,5,25,9,30,16.394,78.428
2018,5,25,10,0,16.895,76.678
2018,5,25,10,30,17.418,75.993
2018,5,25,11,0,17.87,73.574
2018,5,25,11,30,18.584,68.843
2018,5,25,12,0,19.059,66.871
2018,5,25,12,30,19.63,64.685
2018,5,25,13,0,20.178,62.35
2018,5,25,13,30,22.589,45.399
2018,5,25,14,0,24.151,44.134
2018,5,25,14,30,25.312,39.301
2018,5,25,15,0,25.409,38.751
2018,5,25,15,30,25.993,38.712
2018,5,25,16,0,26.407,39.68
2018,5,25,16,30,26.53,40.583
2018,5,25,17,0,26.628,43.054
2018,5,25,17,30,26.359,43.513
2018,5,25,18,0,25.336,47.149
2018,5,25,18,30,24.465,46.848
2018,5,25,19,0,23.309,54.049
2018,5,25,19,30,23.285,55.513
2018,5,25,20,0,22.853,58.143
2018,5,25,20,30,22.35,58.651
2018,5,25,21,0,21.991,59.668
2018,5,25,21,30,21.656,60.621
2018,5,25,22,0,21.393,62.067
2018,5,25,22,30,20.988,62.966
2018,5,25,23,0,20.702,63.55
2018,5,25,23,30,20.344,64.868
2018,5,26,0,0,20.059,65.951
2018,5,26,0,30,19.94,65.959
2018,5,26,1,0,19.725,66.219
2018,5,26,1,30,19.535,66.866
2018,5,26,2,0,19.297,67.356
2018,5,26,2,30,19.107,68.293
2018,5,26,3,0,18.821,69.559
2018,5,26,3,30,18.655,69.148
2018,5,26,4,0,18.512,69.56
2018,5,26,4,30,18.393,69.655
2018,5,26,5,0,18.227,70.09
2018,5,26,5,30,18.132,70.392
2018,5,26,6,0,17.941,71.515
2018,5,26,6,30,17.513,76.183
