ì˙ït,ãCâ∑,ëäëŒéºìx,ãCà≥,ç~êÖó ,ç~ê·ó ,ïóë¨,ïóå¸,ëSìVì˙éÀó ,ëÂãCìßâﬂó¶,â_ó 
y/m/d HH:MM,Åé,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2012/12/8 5:00,10.2,51,,0,,1.3,ìå,,1.00E-50,
2012/12/8 6:00,9.9,57,,0,,0.8,ñk,,0.394587601,
2012/12/8 7:00,9.2,63,,0,,3.4,êºñkêº,,0.735111417,
2012/12/8 8:00,8.6,60,,0,,4.1,êº,,0.757448466,
2012/12/8 9:00,9.2,56,,0,,5.1,êº,,0.751812148,
2012/12/8 10:00,7.8,68,,0,,6.5,êºñkêº,,0.753082668,
2012/12/8 11:00,7.3,65,,0,,5.4,êºñkêº,,0.714901073,
2012/12/8 12:00,7.2,63,,0,,4.8,êºìÏêº,,0.700984722,
2012/12/8 13:00,7.9,53,,0,,6.8,êº,,0.710961957,
2012/12/8 14:00,8.3,44,,0,,4.7,êºìÏêº,,0.803164886,
2012/12/8 15:00,9.3,43,,0,,8.1,êºñkêº,,0.548943059,
2012/12/8 16:00,9,36,,0,,5.3,êºñkêº,,0.689887433,
2012/12/8 17:00,7.8,36,,0,,4.7,êºñkêº,,1.00E-50,
2012/12/8 18:00,6.8,43,,0,,4.2,êºñkêº,,1.00E-50,
2012/12/8 19:00,6.4,44,,0,,4.8,êº,,1.00E-50,
2012/12/8 20:00,6.1,47,,0,,3.2,êº,,1.00E-50,
2012/12/8 21:00,5.2,60,,0,,2.7,êº,,1.00E-50,
2012/12/8 22:00,5.6,60,,0,,2.6,êºñkêº,,1.00E-50,
2012/12/8 23:00,6.1,56,,0,,1.3,êºñkêº,,1.00E-50,
2012/12/9 0:00,5.8,60,,0,,0.6,ñkìå,,1.00E-50,
2012/12/9 1:00,6.1,59,,0,,4,ìÏêº,,1.00E-50,
2012/12/9 2:00,6.6,58,,0,,3.4,êºìÏêº,,1.00E-50,
2012/12/9 3:00,6.6,60,,0,,4.1,êº,,1.00E-50,
2012/12/9 4:00,6.1,66,,0,,4,êºñkêº,,1.00E-50,
2012/12/9 5:00,5.8,71,,0,,3.2,êºñkêº,,1.00E-50,
2012/12/9 6:00,5.6,75,,0,,3.1,êº,,0.770627857,
2012/12/9 7:00,5.9,78,,0,,4.8,êºìÏêº,,0.556123471,
2012/12/9 8:00,5.5,76,,0,,3.5,êºñkêº,,0.468420346,
2012/12/9 9:00,5.4,70,,0,,3.8,êºñkêº,,0.376342449,
2012/12/9 10:00,5.8,69,,0,,5.4,êº,,0.213533857,
2012/12/9 11:00,5.6,62,,0,,4.8,êº,,0.177160319,
2012/12/9 12:00,3.5,82,,0,,5.4,êº,,0.226291794,
2012/12/9 13:00,5.6,56,,0,,6.6,êºìÏêº,,0.444947367,
2012/12/9 14:00,5.2,50,,0,,5.6,êº,,0.369091589,
2012/12/9 15:00,4.5,57,,0,,5.2,êº,,0.336207373,
2012/12/9 16:00,3.9,56,,0,,5.2,êº,,0.544318344,
2012/12/9 17:00,3.6,49,,0,,5.3,êº,,1.00E-50,
2012/12/9 18:00,3.5,46,,0,,5,êºñkêº,,1.00E-50,
2012/12/9 19:00,2.7,53,,0,,4.9,êº,,1.00E-50,
2012/12/9 20:00,2.8,53,,0,,5.1,êº,,1.00E-50,
2012/12/9 21:00,3,53,,0,,4.5,êº,,1.00E-50,
2012/12/9 22:00,3.2,52,,0,,4.8,êºñkêº,,1.00E-50,
2012/12/9 23:00,3,53,,0,,5.3,êº,,1.00E-50,
2012/12/10 0:00,3.6,52,,0,,5.4,êºìÏêº,,1.00E-50,
2012/12/10 1:00,3.5,54,,0,,4.4,êºñkêº,,1.00E-50,
2012/12/10 2:00,3.8,52,,0,,5.1,êº,,1.00E-50,
2012/12/10 3:00,3.7,56,,0,,5,êºìÏêº,,1.00E-50,
2012/12/10 4:00,3.8,54,,0,,5.6,êºìÏêº,,1.00E-50,
2012/12/10 5:00,3.9,53,,0,,3.4,ìÏêº,,1.00E-50,
2012/12/10 6:00,4,50,,0,,1.5,ìÏìÏêº,,0.233860828,
2012/12/10 7:00,1.8,63,,0,,1.7,ñkìå,,0.272335478,
2012/12/10 8:00,2.7,58,,0,,2,êº,,0.006409322,
2012/12/10 9:00,4.9,46,,0,,3.6,êº,,0.078939489,
2012/12/10 10:00,6.5,37,,0,,4.8,êº,,0.136891134,
2012/12/10 11:00,7.2,37,,0,,5.4,êº,,0.15047151,
2012/12/10 12:00,7.9,38,,0,,4.6,êº,,0.147541008,
2012/12/10 13:00,7.6,37,,0,,5.6,êºñkêº,,0.152811972,
2012/12/10 14:00,7.3,39,,0,,4.4,êºñkêº,,0.098423937,
2012/12/10 15:00,8,38,,0,,4,êºñkêº,,0.031222434,
2012/12/10 16:00,7.1,38,,0,,3.6,êºñkêº,,0.002176152,
2012/12/10 17:00,6.4,41,,0,,2.5,êºñkêº,,1.00E-50,
2012/12/10 18:00,5.8,44,,0,,4,êºñkêº,,1.00E-50,
2012/12/10 19:00,5.4,45,,0,,3.3,êº,,1.00E-50,
2012/12/10 20:00,3.8,55,,0,,2.4,êºñkêº,,1.00E-50,
2012/12/10 21:00,3.7,55,,0,,2.4,êºñkêº,,1.00E-50,
2012/12/10 22:00,3.8,54,,0,,2.7,êºñkêº,,1.00E-50,
2012/12/10 23:00,3,61,,0,,3.6,êº,,1.00E-50,
2012/12/11 0:00,3.2,58,,0,,2.5,êºñkêº,,1.00E-50,
2012/12/11 1:00,2.3,63,,0,,1.2,ñkñkêº,,1.00E-50,
2012/12/11 2:00,2,65,,0,,1.4,êºñkêº,,1.00E-50,
2012/12/11 3:00,2.1,62,,0,,2.4,êº,,1.00E-50,
2012/12/11 4:00,1.9,65,,0,,3.1,êºñkêº,,1.00E-50,
2012/12/11 5:00,1.9,65,,0,,3.8,êº,,1.00E-50,
2012/12/11 6:00,2.1,66,,0,,1.7,ñk,,0.035588787,
2012/12/11 7:00,1.9,66,,0,,1,ñkìå,,0.032443827,
2012/12/11 8:00,1.3,71,,0,,0.7,ìåñkìå,,0.536661503,
2012/12/11 9:00,4,60,,0,,0.8,ñkìå,,0.582668465,
2012/12/11 10:00,7,43,,0,,1.4,ñkñkêº,,0.767670366,
2012/12/11 11:00,7.3,41,,0,,1.7,êºñkêº,,0.644768371,
2012/12/11 12:00,7.2,41,,0,,2.4,êºñkêº,,0.503842154,
2012/12/11 13:00,8.7,43,,0,,2.6,êºñkêº,,0.540547086,
2012/12/11 14:00,7.8,42,,0,,2.6,êºñkêº,,0.454595642,
2012/12/11 15:00,8,38,,0,,2.5,êºñkêº,,0.349512542,
2012/12/11 16:00,7.9,38,,0,,3,ñkêº,,0.306902827,
2012/12/11 17:00,6.9,44,,0,,2.7,ñkêº,,1.00E-50,
2012/12/11 18:00,6.6,45,,0,,2.4,ñkêº,,1.00E-50,
2012/12/11 19:00,5.8,52,,0,,1.9,ñkñkêº,,1.00E-50,
2012/12/11 20:00,5.4,54,,0,,2,ñkñkêº,,1.00E-50,
2012/12/11 21:00,4.1,60,,0,,2,ñk,,1.00E-50,
2012/12/11 22:00,4.1,59,,0,,2.3,êº,,1.00E-50,
2012/12/11 23:00,3.5,63,,0,,0.9,ñk,,1.00E-50,
2012/12/12 0:00,3.2,63,,0,,1.3,ñkñkêº,,1.00E-50,
2012/12/12 1:00,3.1,62,,0,,1,ñkêº,,1.00E-50,
2012/12/12 2:00,2.5,62,,0,,0.9,ìå,,1.00E-50,
2012/12/12 3:00,3.1,56,,0,,1.1,ìåñkìå,,1.00E-50,
2012/12/12 4:00,2.8,56,,0,,1.1,ìÏìå,,1.00E-50,
2012/12/12 5:00,3,54,,0,,0.6,ìÏìÏìå,,1.00E-50,
2012/12/12 6:00,1.6,62,,0,,1.1,ñkêº,,0.046853905,
2012/12/12 7:00,2.7,57,,0,,1.8,ìåñkìå,,0.00903389,
2012/12/12 8:00,3,58,,0,,0.4,ìåñkìå,,0.002057777,
2012/12/12 9:00,5.7,48,,0,,0.8,ñkñkìå,,0.075430703,
2012/12/12 10:00,7.3,40,,0,,0.7,ñkêº,,0.121280052,
2012/12/12 11:00,8.2,41,,0,,1.3,ñkñkêº,,0.077986439,
2012/12/12 12:00,9.6,38,,0,,1.6,ñkìå,,0.334136678,
2012/12/12 13:00,9.6,36,,0,,1.1,ñkìå,,0.241374746,
2012/12/12 14:00,10.4,37,,0,,2.4,ñkêº,,0.082607828,
2012/12/12 15:00,9.8,35,,0,,1.5,ñk,,0.531029068,
2012/12/12 16:00,9.3,37,,0,,1.7,ñkñkìå,,0.082322607,
2012/12/12 17:00,8.4,38,,0,,1.4,ñkñkêº,,1.00E-50,
2012/12/12 18:00,7.9,41,,0,,1.8,ñk,,1.00E-50,
2012/12/12 19:00,7.4,47,,0,,1.7,ñk,,1.00E-50,
2012/12/12 20:00,5,53,,0,,1.4,ñk,,1.00E-50,
2012/12/12 21:00,4.2,56,,0,,1.4,ìåñkìå,,1.00E-50,
2012/12/12 22:00,4.2,56,,0,,1.4,ìå,,1.00E-50,
2012/12/12 23:00,2.4,67,,0,,1,ìåìÏìå,,1.00E-50,
2012/12/13 0:00,1.4,75,,0,,0.8,ìÏìÏìå,,1.00E-50,
2012/12/13 1:00,1.1,75,,0,,0.9,ìåìÏìå,,1.00E-50,
2012/12/13 2:00,0.6,78,,0,,1.4,ìÏìÏêº,,1.00E-50,
2012/12/13 3:00,0.3,80,,0,,0.6,ìÏìå,,1.00E-50,
2012/12/13 4:00,0,83,,0,,1.5,ìÏìÏìå,,1.00E-50,
2012/12/13 5:00,0.2,83,,0,,0.5,ìÏìÏêº,,1.00E-50,
2012/12/13 6:00,0.2,83,,0,,1.1,ìÏìÏêº,,0.061086998,
2012/12/13 7:00,0.6,80,,0,,0.6,ìÏìÏêº,,0.174388443,
2012/12/13 8:00,1.5,77,,0,,1.1,ìåñkìå,,0.537977726,
2012/12/13 9:00,4.1,65,,0,,1,ìåìÏìå,,0.743889029,
2012/12/13 10:00,6.8,60,,0,,1.4,ìÏìÏìå,,0.642954465,
2012/12/13 11:00,9.8,52,,0,,1.1,ñk,,0.73661969,
2012/12/13 12:00,10.5,49,,0,,1.8,ñkñkêº,,0.363905063,
2012/12/13 13:00,10.7,50,,0,,2.1,ìåñkìå,,0.666762404,
2012/12/13 14:00,11.4,45,,0,,1,êºìÏêº,,0.412807989,
2012/12/13 15:00,11.2,46,,0,,1.3,êºñkêº,,0.273698565,
2012/12/13 16:00,10.8,49,,0,,1.2,êºìÏêº,,0.256170025,
2012/12/13 17:00,9.7,54,,0,,2,êº,,1.00E-50,
2012/12/13 18:00,8.2,61,,0,,1.6,êºñkêº,,1.00E-50,
2012/12/13 19:00,7.8,65,,0,,1.4,ìåñkìå,,1.00E-50,
2012/12/13 20:00,6.5,71,,0,,0.6,ìåñkìå,,1.00E-50,
2012/12/13 21:00,5.9,72,,0,,1.4,ìåñkìå,,1.00E-50,
2012/12/13 22:00,5.4,74,,0,,1.1,ìå,,1.00E-50,
2012/12/13 23:00,5.1,75,,0,,0.7,ìåñkìå,,1.00E-50,
2012/12/14 0:00,4.2,79,,0,,1.7,ñkñkêº,,1.00E-50,
2012/12/14 1:00,3.8,82,,0,,1.6,ñkñkêº,,1.00E-50,
2012/12/14 2:00,3.2,84,,0,,1.6,ñk,,1.00E-50,
2012/12/14 3:00,2.5,89,,0,,1.5,ñk,,1.00E-50,
2012/12/14 4:00,2.3,87,,0,,1.1,ñkñkêº,,1.00E-50,
2012/12/14 5:00,2.5,86,,0,,0.6,ñkìå,,1.00E-50,
2012/12/14 6:00,2.9,84,,0,,1.2,ñk,,0.685261891,
2012/12/14 7:00,3,86,,0,,0.6,ñk,,0.672989958,
2012/12/14 8:00,3.9,80,,0,,1.4,ñk,,0.77304262,
2012/12/14 9:00,6.4,68,,0,,1.8,ñkñkêº,,0.764128208,
2012/12/14 10:00,9.3,60,,0,,1.8,ñkñkêº,,0.74930258,
2012/12/14 11:00,11.9,60,,0,,1.8,ñkñkêº,,0.69799103,
2012/12/14 12:00,11.3,71,,0,,1.2,ñkñkìå,,0.768806895,
2012/12/14 13:00,12.2,71,,0,,1,ñk,,0.79806755,
2012/12/14 14:00,12.3,71,,0,,1,ñk,,0.737914801,
2012/12/14 15:00,10.8,91,,0,,0.7,ìåñkìå,,0.740961469,
2012/12/14 16:00,11.4,93,,0,,1.3,ìåñkìå,,0.806783858,
2012/12/14 17:00,11,96,,0,,1.1,ñkñkìå,,1.00E-50,
2012/12/14 18:00,12.4,91,,0,,1.3,ñk,,1.00E-50,
2012/12/14 19:00,12.3,93,,0,,1.3,ñkñkìå,,1.00E-50,
2012/12/14 20:00,13.1,91,,0,,1.4,ñkìå,,1.00E-50,
2012/12/14 21:00,13.5,91,,0,,1.6,ñk,,1.00E-50,
2012/12/14 22:00,12.7,92,,0,,1.3,ñkñkìå,,1.00E-50,
2012/12/14 23:00,12.2,93,,1,,1.6,ñk,,1.00E-50,
2012/12/15 0:00,12.1,94,,1,,1.4,ñkñkìå,,1.00E-50,
2012/12/15 1:00,12.6,93,,0,,1.7,ñkñkìå,,1.00E-50,
2012/12/15 2:00,11.8,95,,0,,2,ñkñkìå,,1.00E-50,
2012/12/15 3:00,10.8,98,,0.5,,2.2,ñkñkìå,,1.00E-50,
2012/12/15 4:00,11.4,97,,0,,2,ñkñkìå,,1.00E-50,
2012/12/15 5:00,11.7,96,,0,,2.7,ñkñkìå,,1.00E-50,
2012/12/15 6:00,11.3,98,,0,,3.5,ñkìå,,0.45375663,
2012/12/15 7:00,11,98,,1,,3.7,ñkìå,,0.802029661,
2012/12/15 8:00,11.2,98,,0.5,,2.6,ñkñkìå,,0.680057768,
2012/12/15 9:00,12.9,93,,0,,3.1,ñkìå,,0.469920026,
2012/12/15 10:00,15.3,84,,0,,2.2,ñkñkìå,,0.260530896,
2012/12/15 11:00,16.7,79,,0,,1.4,ñkñkìå,,0.599133056,
2012/12/15 12:00,17,82,,0,,0.9,ñkñkìå,,0.471272802,
2012/12/15 13:00,17,80,,0,,1,ñkñkêº,,0.272078359,
2012/12/15 14:00,15.7,84,,0,,0.9,ñk,,0.690496504,
2012/12/15 15:00,14.5,91,,0,,0.5,ìå,,0.776054894,
2012/12/15 16:00,13.6,88,,0,,1.2,ñkñkêº,,0.819000428,
2012/12/15 17:00,12.9,92,,0,,0.5,ìÏìÏêº,,1.00E-50,
2012/12/15 18:00,12.7,96,,2,,0.4,ìÏêº,,1.00E-50,
2012/12/15 19:00,13,91,,3,,1.2,ìÏìÏìå,,1.00E-50,
2012/12/15 20:00,13.3,86,,3,,2.5,êº,,1.00E-50,
2012/12/15 21:00,13.1,83,,2.5,,2.2,êºìÏêº,,1.00E-50,
2012/12/15 22:00,12.8,85,,1.5,,2.5,êºìÏêº,,1.00E-50,
2012/12/15 23:00,12.6,82,,2.5,,1.8,ñkêº,,1.00E-50,
2012/12/16 0:00,12.3,82,,0.5,,1.1,ñkñkìå,,1.00E-50,
2012/12/16 1:00,12.4,80,,0,,1.4,ñkñkêº,,1.00E-50,
2012/12/16 2:00,12.4,79,,0,,1.9,ñkêº,,1.00E-50,
2012/12/16 3:00,12.4,76,,0,,1.2,ñkêº,,1.00E-50,
2012/12/16 4:00,12.3,74,,0,,1.6,ñkêº,,1.00E-50,
2012/12/16 5:00,12.3,73,,0,,2.6,êº,,1.00E-50,
2012/12/16 6:00,12,73,,0,,2.5,êº,,0.788934987,
2012/12/16 7:00,11.7,73,,0,,2,êºñkêº,,0.735830882,
2012/12/16 8:00,12.1,71,,0,,2.6,ñkêº,,0.738302263,
2012/12/16 9:00,12.1,68,,0,,1.8,ñkêº,,0.729671874,
2012/12/16 10:00,12.3,62,,0,,3.1,ñkñkêº,,0.714706998,
2012/12/16 11:00,12.9,56,,0,,2.4,ñk,,0.708424792,
2012/12/16 12:00,12.9,55,,0,,3.2,ñk,,0.718142564,
2012/12/16 13:00,13.2,56,,0,,3.1,ñkñkêº,,0.719533077,
2012/12/16 14:00,13.3,54,,0,,2.7,ñk,,0.740287796,
2012/12/16 15:00,13.2,54,,0,,2,ñkñkêº,,0.709272276,
2012/12/16 16:00,12.6,58,,0,,3.1,ñkñkêº,,0.674851913,
2012/12/16 17:00,12.1,57,,0,,2.5,ñk,,1.00E-50,
2012/12/16 18:00,10.7,66,,0,,2,ñkñkìå,,1.00E-50,
2012/12/16 19:00,10.2,72,,0,,1.8,ñkñkìå,,1.00E-50,
2012/12/16 20:00,9.9,73,,0,,2,ñk,,1.00E-50,
2012/12/16 21:00,9.3,77,,0,,1.6,ñkñkìå,,1.00E-50,
2012/12/16 22:00,10,70,,0,,1.3,ñkñkìå,,1.00E-50,
2012/12/16 23:00,9.3,74,,0,,2.1,ìåñkìå,,1.00E-50,
2012/12/17 0:00,8.2,81,,0,,1.8,ñkìå,,1.00E-50,
2012/12/17 1:00,7.6,84,,0,,1.3,ñkìå,,1.00E-50,
2012/12/17 2:00,7.3,82,,0,,3.4,ñkìå,,1.00E-50,
2012/12/17 3:00,7,84,,0,,1.3,ñkìå,,1.00E-50,
2012/12/17 4:00,7.3,84,,0,,1.1,ñk,,1.00E-50,
2012/12/17 5:00,8,82,,0,,1.6,ñkìå,,1.00E-50,
2012/12/17 6:00,7.8,86,,0,,1.3,ñkñkêº,,0.571137329,
2012/12/17 7:00,7.9,87,,0,,0.8,ìåñkìå,,0.656979794,
2012/12/17 8:00,8.6,86,,0,,0.5,ñkìå,,0.726794353,
2012/12/17 9:00,9.5,83,,0,,2,ìåñkìå,,0.717427273,
2012/12/17 10:00,11.3,76,,0,,1.6,ìåñkìå,,0.723425722,
2012/12/17 11:00,13.1,78,,0,,2.5,ìåñkìå,,0.694525687,
2012/12/17 12:00,14.3,71,,0,,2.2,ìåñkìå,,0.694140346,
2012/12/17 13:00,13.9,71,,0,,1.2,ñkñkêº,,0.672381186,
2012/12/17 14:00,13.9,71,,0,,1.4,ñkñkêº,,0.64493212,
2012/12/17 15:00,14.3,60,,0,,2.2,êºñkêº,,0.582713609,
2012/12/17 16:00,14.1,61,,0,,2.2,êºìÏêº,,0.578652417,
2012/12/17 17:00,13.6,66,,0,,4,êº,,1.00E-50,
2012/12/17 18:00,13.1,67,,0.5,,4,ìÏêº,,1.00E-50,
2012/12/17 19:00,13,69,,0,,4.3,êºìÏêº,,1.00E-50,
2012/12/17 20:00,12.1,76,,0,,3.6,êºìÏêº,,1.00E-50,
2012/12/17 21:00,11.7,78,,0,,2.7,êº,,1.00E-50,
2012/12/17 22:00,11.4,77,,0,,2.2,êº,,1.00E-50,
2012/12/17 23:00,10.9,80,,0,,1.5,êºìÏêº,,1.00E-50,
2012/12/18 0:00,10.7,80,,0,,1.5,ìÏìÏêº,,1.00E-50,
2012/12/18 1:00,10.8,78,,0,,1.9,ìÏìÏêº,,1.00E-50,
2012/12/18 2:00,10.6,79,,0,,0.6,ñkñkêº,,1.00E-50,
2012/12/18 3:00,11.6,71,,0,,1.2,ñkñkêº,,1.00E-50,
2012/12/18 4:00,12,61,,0,,1.9,ñkêº,,1.00E-50,
2012/12/18 5:00,11,60,,0,,1.1,ñkñkêº,,1.00E-50,
2012/12/18 6:00,10.8,65,,0,,1.1,ìÏìÏìå,,0.872213409,
2012/12/18 7:00,8.9,78,,0,,1.4,ìÏìÏìå,,0.765863735,
2012/12/18 8:00,8.1,75,,0,,2.5,ìÏ,,0.760883941,
2012/12/18 9:00,7.2,78,,0,,2.8,êº,,0.74143824,
2012/12/18 10:00,6.5,81,,0,,2.9,êº,,0.735422534,
2012/12/18 11:00,5.8,81,,0,,3.4,êº,,0.661356319,
2012/12/18 12:00,6.5,68,,0,,3.2,êºñkêº,,0.766866683,
2012/12/18 13:00,6.3,62,,0,,2.6,ñkñkêº,,0.75668518,
2012/12/18 14:00,6.3,59,,0,,3,ñkñkêº,,0.76995049,
2012/12/18 15:00,6.6,58,,0,,3.8,ñkêº,,0.830526875,
2012/12/18 16:00,6.6,57,,0,,4.8,ñkêº,,0.83060708,
2012/12/18 17:00,6,52,,0,,4.4,ñkêº,,1.00E-50,
2012/12/18 18:00,5.3,53,,0,,2.3,ñk,,1.00E-50,
2012/12/18 19:00,6.2,48,,0,,4.1,ñkñkìå,,1.00E-50,
2012/12/18 20:00,5.9,50,,0,,3.6,ñkñkìå,,1.00E-50,
2012/12/18 21:00,5.6,52,,0,,3,ñk,,1.00E-50,
2012/12/18 22:00,6.2,53,,0,,2.4,ñkñkìå,,1.00E-50,
2012/12/18 23:00,5.8,53,,0,,2.8,ñkñkìå,,1.00E-50,
2012/12/19 0:00,6.9,55,,0,,2.1,ñkñkìå,,1.00E-50,
2012/12/19 1:00,6.7,54,,0,,2.3,ñkñkìå,,1.00E-50,
2012/12/19 2:00,6.6,55,,0,,2.3,ñkñkìå,,1.00E-50,
2012/12/19 3:00,6.6,57,,0,,2.5,ñkñkìå,,1.00E-50,
2012/12/19 4:00,5.8,55,,0,,2.8,ñkñkìå,,1.00E-50,
2012/12/19 5:00,4.5,59,,0,,1.3,ñkñkìå,,1.00E-50,
2012/12/19 6:00,4.1,57,,0,,1.3,ñkñkìå,,0.702722224,
2012/12/19 7:00,3.6,57,,0,,1,ñkìå,,0.622436362,
2012/12/19 8:00,4.1,54,,0,,0.7,ìåìÏìå,,0.412246126,
2012/12/19 9:00,5.4,52,,0,,2,ñk,,0.449193226,
2012/12/19 10:00,7.5,44,,0,,2.2,ñkñkìå,,0.586851593,
2012/12/19 11:00,8,41,,0,,1.7,ñk,,0.630965367,
2012/12/19 12:00,9.3,40,,0,,2.8,ñk,,0.706865559,
2012/12/19 13:00,9.5,37,,0,,4,ñkêº,,0.663873744,
2012/12/19 14:00,9.4,41,,0,,3,ñkñkêº,,0.7386004,
2012/12/19 15:00,9.3,42,,0,,2.9,ñkñkêº,,0.757910923,
2012/12/19 16:00,8.8,44,,0,,2.2,ñkñkêº,,0.719476973,
2012/12/19 17:00,7.8,45,,0,,1.8,ñk,,1.00E-50,
2012/12/19 18:00,7.2,48,,0,,2.2,ñk,,1.00E-50,
2012/12/19 19:00,6.8,49,,0,,1.4,ñkñkêº,,1.00E-50,
2012/12/19 20:00,5.3,53,,0,,0.8,ñk,,1.00E-50,
2012/12/19 21:00,4.3,57,,0,,0.4,ìÏìÏìå,,1.00E-50,
2012/12/19 22:00,3.5,62,,0,,0.9,ñk,,1.00E-50,
2012/12/19 23:00,2.5,67,,0,,0.4,êºìÏêº,,1.00E-50,
2012/12/20 0:00,1.9,70,,0,,1.3,ñkìå,,1.00E-50,
2012/12/20 1:00,0.9,78,,0,,1.3,ìå,,1.00E-50,
2012/12/20 2:00,0.6,79,,0,,0.9,ñkñkêº,,1.00E-50,
2012/12/20 3:00,0.4,77,,0,,0.9,ìå,,1.00E-50,
2012/12/20 4:00,0.2,76,,0,,1.1,ìå,,1.00E-50,
2012/12/20 5:00,-0.2,79,,0,,1.1,ìÏìÏìå,,1.00E-50,
2012/12/20 6:00,-0.1,77,,0,,1.5,ìå,,0.295607619,
2012/12/20 7:00,0,76,,0,,1,ìå,,0.75812011,
2012/12/20 8:00,0.6,71,,0,,1,ìå,,0.733063905,
2012/12/20 9:00,2.5,64,,0,,1.6,ìÏìå,,0.679031974,
2012/12/20 10:00,5.6,51,,0,,2.4,ìÏìÏìå,,0.642721767,
2012/12/20 11:00,8.2,48,,0,,2.8,ìÏêº,,0.625935094,
2012/12/20 12:00,9.4,48,,0,,3.3,êºìÏêº,,0.616861945,
2012/12/20 13:00,10.5,39,,0,,3.9,êºìÏêº,,0.689392653,
2012/12/20 14:00,11.3,39,,0,,5.9,êºìÏêº,,0.680436054,
2012/12/20 15:00,10.8,44,,0,,4.5,êº,,0.786662243,
2012/12/20 16:00,10.5,47,,0,,5.3,êº,,0.827698135,
2012/12/20 17:00,9.9,52,,0,,2.9,êºìÏêº,,1.00E-50,
2012/12/20 18:00,9.3,51,,0,,3.5,êº,,1.00E-50,
2012/12/20 19:00,8.8,53,,0,,3.3,êºñkêº,,1.00E-50,
2012/12/20 20:00,8.7,53,,0,,3,êº,,1.00E-50,
2012/12/20 21:00,5.1,71,,0,,3.3,êºñkêº,,1.00E-50,
2012/12/20 22:00,4.2,74,,0,,2.1,êº,,1.00E-50,
2012/12/20 23:00,3.5,74,,0,,2.7,êº,,1.00E-50,
2012/12/21 0:00,3.1,75,,0,,1.7,ñk,,1.00E-50,
2012/12/21 1:00,2.8,74,,0,,1.6,ñkêº,,1.00E-50,
2012/12/21 2:00,2.5,76,,0,,1.3,ñkêº,,1.00E-50,
2012/12/21 3:00,1.9,81,,0,,1.4,ìåñkìå,,1.00E-50,
2012/12/21 4:00,1.4,85,,0,,0.6,ñkñkêº,,1.00E-50,
2012/12/21 5:00,1.3,85,,0,,1.8,ñkñkìå,,1.00E-50,
2012/12/21 6:00,1.8,85,,0,,1.5,ìÏìå,,0.831582025,
2012/12/21 7:00,1.9,86,,0,,0.9,ñkêº,,0.748261212,
2012/12/21 8:00,2.7,83,,0,,0.5,ìå,,0.744483013,
2012/12/21 9:00,4,79,,0,,1.5,ñkìå,,0.733143061,
2012/12/21 10:00,4.8,85,,0,,1,ñkñkêº,,0.721392338,
2012/12/21 11:00,5.4,89,,0,,1.7,ìÏìÏêº,,0.717352375,
2012/12/21 12:00,6.5,87,,0,,1.1,ìÏêº,,0.72578356,
2012/12/21 13:00,7.3,85,,0,,1.6,ñkìå,,0.471732638,
2012/12/21 14:00,8.6,82,,0,,2.1,ìåñkìå,,0.559004743,
2012/12/21 15:00,8.8,85,,0,,2,ñkìå,,0.632153284,
2012/12/21 16:00,9.5,85,,0,,2.5,ñkìå,,0.781513874,
2012/12/21 17:00,11.1,81,,0,,3,ñkìå,,1.00E-50,
2012/12/21 18:00,11.1,85,,0.5,,2.1,ñkñkìå,,1.00E-50,
2012/12/21 19:00,10.7,88,,1,,2.6,ñkìå,,1.00E-50,
2012/12/21 20:00,9.3,94,,1,,2.9,ñkìå,,1.00E-50,
2012/12/21 21:00,9.3,96,,0.5,,3.7,ñkìå,,1.00E-50,
2012/12/21 22:00,9.9,96,,0,,5.3,ñkìå,,1.00E-50,
2012/12/21 23:00,9.7,98,,1.5,,6.1,ñkìå,,1.00E-50,
2012/12/22 0:00,11.1,98,,3.5,,5.2,ñkìå,,1.00E-50,
2012/12/22 1:00,11,98,,4,,3.5,ñkñkìå,,1.00E-50,
2012/12/22 2:00,11.1,95,,4,,5.2,ñkìå,,1.00E-50,
2012/12/22 3:00,10.9,95,,3.5,,4.9,ñkìå,,1.00E-50,
2012/12/22 4:00,11,94,,1.5,,3.3,ñkìå,,1.00E-50,
2012/12/22 5:00,11,89,,1,,1.9,ñkñkìå,,1.00E-50,
2012/12/22 6:00,11.3,86,,4,,3,ñkñkìå,,0.423346891,
2012/12/22 7:00,11.4,86,,0,,3.2,ñkñkìå,,0.74832061,
2012/12/22 8:00,11.6,83,,0,,0.8,ìåñkìå,,0.727341787,
2012/12/22 9:00,11.6,83,,0,,1,ìÏêº,,0.667235673,
2012/12/22 10:00,11.7,83,,0.5,,2,ìÏ,,0.672831019,
2012/12/22 11:00,11.6,80,,0,,2.4,ìÏêº,,0.522632317,
2012/12/22 12:00,11.3,84,,0,,2.8,ìÏêº,,0.648397334,
2012/12/22 13:00,10.9,87,,0,,2.5,êºìÏêº,,0.53959383,
2012/12/22 14:00,11.2,85,,0,,2.1,ìÏêº,,0.492896688,
2012/12/22 15:00,11,81,,0,,2.1,êº,,0.445806442,
2012/12/22 16:00,11.1,78,,0,,3.8,ñkêº,,0.289252662,
2012/12/22 17:00,11,77,,0,,1.8,ñkêº,,1.00E-50,
